0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
nyj,rai,-3,-16,1,-10,-3,7,14,4,-20,0,-20,-4,-9,14,3,-3,-14,26,7,4,-17,-4,7,5,-10,15,4,-3,-13,-10,-5,-6,-14,5,-6,4,-13,-9,-6,-13,-9,11,-10,3,8,33,4,14,1,8,-4,0,5,0,-3,1,-3,26,-2,-5,-16,1,4,-6,-9,1,-2,14,-4,-14,-6,-2,-2,1,-17,-6,-8,-23,-10,3
nor,atl,19,-6,-10,-6,-7,4,8,-10,-16,11,-6,-10,0,-3,26,-6,-3,3,12,-6,4,7,3,-5,15,-6,8,-16,-7,-9,0,-6,15,21,11,8,18,-23,4,29,-3,-2,1,11,4,3,-2,-1,11,8,-10,-6,5,18,-13,10,-13,11,-10,4,8,0,5,7,0,7,0,4,8,1,-6,0,-6,-1,8,-5,11,-23,-3,7
was,htx,-17,-3,0,1,3,4,-13,22,-6,1,-17,4,-7,1,4,11,7,1,-2,22,22,18,-7,8,1,-9,-3,4,-3,15,4,10,5,-5,4,-3,15,-2,8,5,-13,-7,-10,14,-20,2,-3,4,8,11,-17,-10,0,5,1,4,1,4,-7,-6,-10,15,-20,11,-3,0,-14,7,7,1,8,5,-7,5,-17,0,6,-6,-9,19
mia,nwe,-16,-3,-23,-4,1,-3,11,5,0,-20,-7,-3,-3,-7,-4,-1,-1,-3,-6,4,-2,0,0,3,-6,15,4,0,1,-3,0,-13,-23,5,1,-13,1,-20,-10,4,11,-3,18,-16,-3,1,4,3,11,8,11,8,-3,1,32,8,4,-6,4,7,7,4,-17,-10,7,0,0,-20,-10,-13,0,-2,5,-23,0,-7,11,18,19,-9
tam,car,-6,19,-10,0,-9,10,4,-17,-17,4,1,-2,18,5,-1,-4,1,4,-10,8,0,8,-3,8,-13,-10,-20,0,-9,-7,-6,-5,-1,-6,-10,5,-23,18,-2,0,-2,-3,-6,-10,7,-3,-10,8,4,-17,-3,-7,1,-3,-13,-14,11,-13,8,-10,7,-8,12,-13,-17,-1,15,-23,0,1,-16,-11,21,15,-6,-17,8,-16,7,-3
dal,sfo,-1,1,1,0,13,14,5,22,8,1,1,-2,-6,26,4,0,7,8,-6,-20,8,-7,25,28,-2,7,8,-16,-7,-6,13,8,-5,5,8,11,4,1,-3,-4,0,-3,11,1,10,-9,-4,-6,0,-10,4,-17,-3,0,-14,-13,19,-13,8,-6,9,-3,11,-20,12,-12,-16,4,-20,6,11,5,4,-10,-10,19,18,11,4,-10
den,clt,11,-9,14,-10,-3,4,28,5,12,5,8,11,4,-6,5,-3,22,-2,10,16,12,-4,28,25,29,-3,14,-2,18,0,26,4,15,-20,11,-11,11,-6,3,-10,7,-13,0,-16,2,-20,5,19,-1,-9,-12,17,7,4,-15,15,4,1,16,10,-14,-4,11,5,14,-20,4,-16,-3,1,-2,-6,5,-7,-3,-10,-6,6,4,0
nyg,det,-3,-17,0,-3,-23,0,-9,14,1,-6,-2,1,4,-10,1,-3,-8,-16,0,-16,-2,4,-2,13,-16,8,-23,15,0,18,8,13,19,-16,-9,10,-23,11,29,4,-10,-9,-3,0,-7,-5,-3,11,17,-13,-2,1,4,14,-2,-4,8,7,1,4,8,-6,-14,-1,17,9,4,-3,-2,2,11,1,1,3,-5,8,-13,15,-3,4
sdg,crd,4,1,3,-10,4,-3,14,-9,-13,-6,18,15,-7,-3,-3,5,1,7,1,-17,-4,-14,-6,4,7,-2,-6,-3,10,7,5,8,1,-2,4,-6,-16,8,11,1,-3,0,-6,-13,14,11,7,-13,-2,1,17,-12,4,-9,4,1,4,-10,-1,11,-3,9,-1,-17,-10,-13,-16,8,2,-2,1,4,-10,4,-10,5,15,-13,-23,35
pit,rav,7,4,-3,-16,15,8,7,-3,5,11,-3,-1,4,-12,14,4,0,-13,8,32,-5,-2,-4,-7,-4,-17,4,11,0,17,-13,-3,-14,-7,1,-13,-13,-10,1,4,-7,0,-6,11,-16,18,-5,-7,6,3,-1,-3,-4,-20,-3,0,-3,-6,-5,1,-7,-4,-6,-4,3,0,-3,0,7,-14,-9,-17,4,26,-6,0,10,-9,-6,11
buf,mia,0,-3,-3,11,-4,-23,4,-3,-17,4,8,11,14,-9,-13,0,-10,0,-6,12,0,-2,1,4,1,14,0,-3,-3,4,1,0,-2,0,5,-14,-13,1,-6,27,10,-3,-16,-3,-23,-4,1,-3,11,5,0,-20,-7,-3,-3,-7,-4,-1,-1,-3,-6,4,-2,0,0,3,-6,15,4,0,1,-3,0,-13,-23,5,1,-13,1,-20
nor,cle,11,14,19,-6,-10,-6,-7,4,8,-10,-16,11,-6,-10,0,-3,26,-6,-3,3,12,-6,4,7,3,-5,15,-6,8,-16,-7,-9,0,-6,15,21,11,8,18,-23,4,7,-16,-3,-10,1,8,15,3,4,5,9,-12,4,-3,18,1,-5,-6,0,-10,8,-6,8,14,1,-6,-17,8,4,-17,-9,-13,0,-13,1,-11,11,-2,15
oti,dal,3,-13,-7,-13,-3,-7,11,14,5,28,-9,-1,0,-4,4,7,4,6,5,-2,-6,8,-10,-3,-6,3,15,-10,-3,-6,1,7,-7,-14,15,-3,-16,32,-9,-13,-6,5,-1,1,1,0,13,14,5,22,8,1,1,-2,-6,26,4,0,7,8,-6,-20,8,-7,25,28,-2,7,8,-16,-7,-6,13,8,-5,5,8,11,4,1
det,car,12,-9,-10,-9,-3,0,-7,-5,-3,11,17,-13,-2,1,4,14,-2,-4,8,7,1,4,8,-6,-14,-1,17,9,4,-3,-2,2,11,1,1,3,-5,8,-13,15,-3,-9,-2,-3,-6,-10,7,-3,-10,8,4,-17,-3,-7,1,-3,-13,-14,11,-13,8,-10,7,-8,12,-13,-17,-1,15,-23,0,1,-16,-11,21,15,-6,-17,8,-16
nyg,crd,-9,12,-3,-17,0,-3,-23,0,-9,14,1,-6,-2,1,4,-10,1,-3,-8,-16,0,-16,-2,4,-2,13,-16,8,-23,15,0,18,8,13,19,-16,-9,10,-23,11,-5,-6,-3,0,-6,-13,14,11,7,-13,-2,1,17,-12,4,-9,4,1,4,-10,-1,11,-3,9,-1,-17,-10,-13,-16,8,2,-2,1,4,-10,4,-10,5,15,-13
atl,cin,14,11,-3,-2,1,11,4,3,-2,-1,11,8,-10,-6,5,18,-13,10,-13,11,-10,4,8,0,5,7,0,7,0,4,8,1,-6,0,-6,-1,8,-5,11,-23,0,-7,11,-6,19,-9,-3,7,19,5,-6,-13,18,-3,-6,-3,-3,-1,26,-14,4,1,4,1,-10,-17,-17,-6,11,7,-3,-13,-2,1,0,-6,-10,-13,11,-10
was,jax,-17,-6,-17,-3,0,1,3,4,-13,22,-6,1,-17,4,-7,1,4,11,7,1,-2,22,22,18,-7,8,1,-9,-3,4,-3,15,4,10,5,-5,4,-3,15,-2,-6,11,-13,7,-7,-3,-3,4,4,-3,9,5,-10,-17,-9,4,6,4,-13,19,-17,1,-4,12,-3,11,-20,14,-6,22,-14,-4,-21,5,-3,15,-7,0,-20,1
min,nwe,11,-17,-9,-10,-9,19,25,7,3,6,0,-3,3,3,-3,18,11,4,0,4,8,21,-16,0,-13,12,11,4,4,8,7,8,1,11,14,11,0,-17,13,-1,-3,10,11,-3,18,-16,-3,1,4,3,11,8,11,8,-3,1,32,8,4,-6,4,7,7,4,-17,-10,7,0,0,-20,-10,-13,0,-2,5,-23,0,-7,11,18
tam,ram,-9,-3,-6,19,-10,0,-9,10,4,-17,-17,4,1,-2,18,5,-1,-4,1,4,-10,8,0,8,-3,8,-13,-10,-20,0,-9,-7,-6,-5,-1,-6,-10,5,-23,18,-17,11,-14,4,0,-10,4,-7,-13,7,-10,0,19,-2,15,-15,-2,5,-14,-9,-8,7,15,-10,11,-3,-12,12,-16,8,1,8,4,1,-10,-3,5,-10,-1,13
sdg,sea,-6,-5,4,1,3,-10,4,-3,14,-9,-13,-6,18,15,-7,-3,-3,5,1,7,1,-17,-4,-14,-6,4,7,-2,-6,-3,10,7,5,8,1,-2,4,-6,-16,8,13,-7,4,-14,-13,-6,0,-23,-6,-4,11,-16,18,-3,10,-13,4,1,-9,-14,11,-1,-3,-10,5,11,0,-3,22,-6,6,-20,-11,-16,-3,-10,19,-10,27,-6
kan,den,-13,3,1,4,-16,0,33,8,22,-13,5,12,15,18,-6,4,0,-10,0,-6,-6,-7,1,-16,3,-6,8,-16,3,-7,-6,-7,5,-21,-20,15,-10,-3,-23,-8,8,1,11,-9,14,-10,-3,4,28,5,12,5,8,11,4,-6,5,-3,22,-2,10,16,12,-4,28,25,29,-3,14,-2,18,0,26,4,15,-20,11,-11,11,-6
gnb,nyj,-7,13,10,5,8,15,14,13,-1,-2,-13,17,3,3,-10,4,-10,4,-3,4,21,8,8,-10,-4,-6,-1,-14,7,11,15,-3,5,11,11,14,32,-16,-2,-10,-4,-9,-3,-16,1,-10,-3,7,14,4,-20,0,-20,-4,-9,14,3,-3,-14,26,7,4,-17,-4,7,5,-10,15,4,-3,-13,-10,-5,-6,-14,5,-6,4,-13,-9
htx,rai,-6,-17,-13,-7,-10,14,-20,2,-3,4,8,11,-17,-10,0,5,1,4,1,4,-7,-6,-10,15,-20,11,-3,0,-14,7,7,1,8,5,-7,5,-17,0,6,-6,-9,-4,-9,11,-10,3,8,33,4,14,1,8,-4,0,5,0,-3,1,-3,26,-2,-5,-16,1,4,-6,-9,1,-2,14,-4,-14,-6,-2,-2,1,-17,-6,-8,-23
chi,sfo,-3,0,5,10,-12,31,15,8,22,5,-3,0,-2,19,0,-3,-4,-2,4,-3,18,22,4,-2,-5,3,9,17,17,0,8,7,1,-2,3,1,5,-10,-10,-2,5,-6,0,-3,11,1,10,-9,-4,-6,0,-10,4,-17,-3,0,-14,-13,19,-13,8,-6,9,-3,11,-20,12,-12,-16,4,-20,6,11,5,4,-10,-10,19,18,11
phi,clt,11,-6,1,-1,31,-12,7,25,11,-3,1,-2,1,-7,4,-10,26,-3,-16,-8,-20,-6,8,-3,13,-2,-3,29,-7,3,7,10,10,4,-16,19,-3,4,-10,11,1,8,7,-13,0,-16,2,-20,5,19,-1,-9,-12,17,7,4,-15,15,4,1,16,10,-14,-4,11,5,14,-20,4,-16,-3,1,-2,-6,5,-7,-3,-10,-6,6
atl,tam,-13,1,14,11,-3,-2,1,11,4,3,-2,-1,11,8,-10,-6,5,18,-13,10,-13,11,-10,4,8,0,5,7,0,7,0,4,8,1,-6,0,-6,-1,8,-5,-6,-4,-9,-3,-6,19,-10,0,-9,10,4,-17,-17,4,1,-2,18,5,-1,-4,1,4,-10,8,0,8,-3,8,-13,-10,-20,0,-9,-7,-6,-5,-1,-6,-10,5
ram,dal,-4,-6,-17,11,-14,4,0,-10,4,-7,-13,7,-10,0,19,-2,15,-15,-2,5,-14,-9,-8,7,15,-10,11,-3,-12,12,-16,8,1,8,4,1,-10,-3,5,-10,3,-13,-6,5,-1,1,1,0,13,14,5,22,8,1,1,-2,-6,26,4,0,7,8,-6,-20,8,-7,25,28,-2,7,8,-16,-7,-6,13,8,-5,5,8,11
sdg,buf,7,-2,-6,-5,4,1,3,-10,4,-3,14,-9,-13,-6,18,15,-7,-3,-3,5,1,7,1,-17,-4,-14,-6,4,7,-2,-6,-3,10,7,5,8,1,-2,4,-6,6,-13,0,-3,-3,11,-4,-23,4,-3,-17,4,8,11,14,-9,-13,0,-10,0,-6,12,0,-2,1,4,1,14,0,-3,-3,4,1,0,-2,0,5,-14,-13,1
oti,cin,-13,3,3,-13,-7,-13,-3,-7,11,14,5,28,-9,-1,0,-4,4,7,4,6,5,-2,-6,8,-10,-3,-6,3,15,-10,-3,-6,1,7,-7,-14,15,-3,-16,32,1,-13,0,-7,11,-6,19,-9,-3,7,19,5,-6,-13,18,-3,-6,-3,-3,-1,26,-14,4,1,4,1,-10,-17,-17,-6,11,7,-3,-13,-2,1,0,-6,-10,-13
cle,rav,3,1,4,7,-16,-3,-10,1,8,15,3,4,5,9,-12,4,-3,18,1,-5,-6,0,-10,8,-6,8,14,1,-6,-17,8,4,-17,-9,-13,0,-13,1,-11,11,3,-17,-7,0,-6,11,-16,18,-5,-7,6,3,-1,-3,-4,-20,-3,0,-3,-6,-5,1,-7,-4,-6,-4,3,0,-3,0,7,-14,-9,-17,4,26,-6,0,10,-9
jax,clt,-13,18,-6,11,-13,7,-7,-3,-3,4,4,-3,9,5,-10,-17,-9,4,6,4,-13,19,-17,1,-4,12,-3,11,-20,14,-6,22,-14,-4,-21,5,-3,15,-7,0,4,7,1,8,7,-13,0,-16,2,-20,5,19,-1,-9,-12,17,7,4,-15,15,4,1,16,10,-14,-4,11,5,14,-20,4,-16,-3,1,-2,-6,5,-7,-3,-10
det,gnb,-16,1,12,-9,-10,-9,-3,0,-7,-5,-3,11,17,-13,-2,1,4,14,-2,-4,8,7,1,4,8,-6,-14,-1,17,9,4,-3,-2,2,11,1,1,3,-5,8,8,1,-7,13,10,5,8,15,14,13,-1,-2,-13,17,3,3,-10,4,-10,4,-3,4,21,8,8,-10,-4,-6,-1,-14,7,11,15,-3,5,11,11,14,32,-16
htx,nyg,7,-9,-6,-17,-13,-7,-10,14,-20,2,-3,4,8,11,-17,-10,0,5,1,4,1,4,-7,-6,-10,15,-20,11,-3,0,-14,7,7,1,8,5,-7,5,-17,0,-9,2,-9,12,-3,-17,0,-3,-23,0,-9,14,1,-6,-2,1,4,-10,1,-3,-8,-16,0,-16,-2,4,-2,13,-16,8,-23,15,0,18,8,13,19,-16,-9,10
nwe,rai,7,-16,-3,10,11,-3,18,-16,-3,1,4,3,11,8,11,8,-3,1,32,8,4,-6,4,7,7,4,-17,-10,7,0,0,-20,-10,-13,0,-2,5,-23,0,-7,-9,7,-9,-4,-9,11,-10,3,8,33,4,14,1,8,-4,0,5,0,-3,1,-3,26,-2,-5,-16,1,4,-6,-9,1,-2,14,-4,-14,-6,-2,-2,1,-17,-6
phi,was,7,4,11,-6,1,-1,31,-12,7,25,11,-3,1,-2,1,-7,4,-10,26,-3,-16,-8,-20,-6,8,-3,13,-2,-3,29,-7,3,7,10,10,4,-16,19,-3,4,18,-13,-17,-6,-17,-3,0,1,3,4,-13,22,-6,1,-17,4,-7,1,4,11,7,1,-2,22,22,18,-7,8,1,-9,-3,4,-3,15,4,10,5,-5,4,-3
nor,min,1,3,11,14,19,-6,-10,-6,-7,4,8,-10,-16,11,-6,-10,0,-3,26,-6,-3,3,12,-6,4,7,3,-5,15,-6,8,-16,-7,-9,0,-6,15,21,11,8,-16,7,11,-17,-9,-10,-9,19,25,7,3,6,0,-3,3,3,-3,18,11,4,0,4,8,21,-16,0,-13,12,11,4,4,8,7,8,1,11,14,11,0,-17
sfo,crd,-3,5,5,-6,0,-3,11,1,10,-9,-4,-6,0,-10,4,-17,-3,0,-14,-13,19,-13,8,-6,9,-3,11,-20,12,-12,-16,4,-20,6,11,5,4,-10,-10,19,2,-9,-5,-6,-3,0,-6,-13,14,11,7,-13,-2,1,17,-12,4,-9,4,1,4,-10,-1,11,-3,9,-1,-17,-10,-13,-16,8,2,-2,1,4,-10,4,-10,5
den,sea,1,-6,8,1,11,-9,14,-10,-3,4,28,5,12,5,8,11,4,-6,5,-3,22,-2,10,16,12,-4,28,25,29,-3,14,-2,18,0,26,4,15,-20,11,-11,-2,7,13,-7,4,-14,-13,-6,0,-23,-6,-4,11,-16,18,-3,10,-13,4,1,-9,-14,11,-1,-3,-10,5,11,0,-3,22,-6,6,-20,-11,-16,-3,-10,19,-10
mia,kan,-13,6,10,-3,-16,-3,-23,-4,1,-3,11,5,0,-20,-7,-3,-3,-7,-4,-1,-1,-3,-6,4,-2,0,0,3,-6,15,4,0,1,-3,0,-13,-23,5,1,-13,-6,1,-13,3,1,4,-16,0,33,8,22,-13,5,12,15,18,-6,4,0,-10,0,-6,-6,-7,1,-16,3,-6,8,-16,3,-7,-6,-7,5,-21,-20,15,-10,-3
pit,car,-17,3,7,4,-3,-16,15,8,7,-3,5,11,-3,-1,4,-12,14,4,0,-13,8,32,-5,-2,-4,-7,-4,-17,4,11,0,17,-13,-3,-14,-7,1,-13,-13,-10,1,-16,-3,-9,-2,-3,-6,-10,7,-3,-10,8,4,-17,-3,-7,1,-3,-13,-14,11,-13,8,-10,7,-8,12,-13,-17,-1,15,-23,0,1,-16,-11,21,15,-6,-17
chi,nyj,5,-3,-3,0,5,10,-12,31,15,8,22,5,-3,0,-2,19,0,-3,-4,-2,4,-3,18,22,4,-2,-5,3,9,17,17,0,8,7,1,-2,3,1,5,-10,1,8,-4,-9,-3,-16,1,-10,-3,7,14,4,-20,0,-20,-4,-9,14,3,-3,-14,26,7,4,-17,-4,7,5,-10,15,4,-3,-13,-10,-5,-6,-14,5,-6,4
was,nyg,11,14,18,-13,-17,-6,-17,-3,0,1,3,4,-13,22,-6,1,-17,4,-7,1,4,11,7,1,-2,22,22,18,-7,8,1,-9,-3,4,-3,15,4,10,5,-5,7,-6,-9,2,-9,12,-3,-17,0,-3,-23,0,-9,14,1,-6,-2,1,4,-10,1,-3,-8,-16,0,-16,-2,4,-2,13,-16,8,-23,15,0,18,8,13,19,-16
buf,htx,-13,-1,6,-13,0,-3,-3,11,-4,-23,4,-3,-17,4,8,11,14,-9,-13,0,-10,0,-6,12,0,-2,1,4,1,14,0,-3,-3,4,1,0,-2,0,5,-14,-6,7,7,-9,-6,-17,-13,-7,-10,14,-20,2,-3,4,8,11,-17,-10,0,5,1,4,1,4,-7,-6,-10,15,-20,11,-3,0,-14,7,7,1,8,5,-7,5
rav,car,0,-2,3,-17,-7,0,-6,11,-16,18,-5,-7,6,3,-1,-3,-4,-20,-3,0,-3,-6,-5,1,-7,-4,-6,-4,3,0,-3,0,7,-14,-9,-17,4,26,-6,0,-4,14,1,-16,-3,-9,-2,-3,-6,-10,7,-3,-10,8,4,-17,-3,-7,1,-3,-13,-14,11,-13,8,-10,7,-8,12,-13,-17,-1,15,-23,0,1,-16,-11,21,15
chi,gnb,4,-4,5,-3,-3,0,5,10,-12,31,15,8,22,5,-3,0,-2,19,0,-3,-4,-2,4,-3,18,22,4,-2,-5,3,9,17,17,0,8,7,1,-2,3,1,-16,-4,8,1,-7,13,10,5,8,15,14,13,-1,-2,-13,17,3,3,-10,4,-10,4,-3,4,21,8,8,-10,-4,-6,-1,-14,7,11,15,-3,5,11,11,14
det,nyj,-4,-16,-16,1,12,-9,-10,-9,-3,0,-7,-5,-3,11,17,-13,-2,1,4,14,-2,-4,8,7,1,4,8,-6,-14,-1,17,9,4,-3,-2,2,11,1,1,3,-4,4,1,8,-4,-9,-3,-16,1,-10,-3,7,14,4,-20,0,-20,-4,-9,14,3,-3,-14,26,7,4,-17,-4,7,5,-10,15,4,-3,-13,-10,-5,-6,-14,5
oti,clt,-16,10,-13,3,3,-13,-7,-13,-3,-7,11,14,5,28,-9,-1,0,-4,4,7,4,6,5,-2,-6,8,-10,-3,-6,3,15,-10,-3,-6,1,7,-7,-14,15,-3,21,-6,4,7,1,8,7,-13,0,-16,2,-20,5,19,-1,-9,-12,17,7,4,-15,15,4,1,16,10,-14,-4,11,5,14,-20,4,-16,-3,1,-2,-6,5,-7
pit,tam,14,-4,-17,3,7,4,-3,-16,15,8,7,-3,5,11,-3,-1,4,-12,14,4,0,-13,8,32,-5,-2,-4,-7,-4,-17,4,11,0,17,-13,-3,-14,-7,1,-13,-9,33,-6,-4,-9,-3,-6,19,-10,0,-9,10,4,-17,-17,4,1,-2,18,5,-1,-4,1,4,-10,8,0,8,-3,8,-13,-10,-20,0,-9,-7,-6,-5,-1,-6
rai,mia,-14,-7,-9,7,-9,-4,-9,11,-10,3,8,33,4,14,1,8,-4,0,5,0,-3,1,-3,26,-2,-5,-16,1,4,-6,-9,1,-2,14,-4,-14,-6,-2,-2,1,-8,11,-13,6,10,-3,-16,-3,-23,-4,1,-3,11,5,0,-20,-7,-3,-3,-7,-4,-1,-1,-3,-6,4,-2,0,0,3,-6,15,4,0,1,-3,0,-13,-23,5
sdg,jax,-1,-13,7,-2,-6,-5,4,1,3,-10,4,-3,14,-9,-13,-6,18,15,-7,-3,-3,5,1,7,1,-17,-4,-14,-6,4,7,-2,-6,-3,10,7,5,8,1,-2,-6,21,-13,18,-6,11,-13,7,-7,-3,-3,4,4,-3,9,5,-10,-17,-9,4,6,4,-13,19,-17,1,-4,12,-3,11,-20,14,-6,22,-14,-4,-21,5,-3,15
atl,min,33,-9,-13,1,14,11,-3,-2,1,11,4,3,-2,-1,11,8,-10,-6,5,18,-13,10,-13,11,-10,4,8,0,5,7,0,7,0,4,8,1,-6,0,-6,-1,-14,-3,-16,7,11,-17,-9,-10,-9,19,25,7,3,6,0,-3,3,3,-3,18,11,4,0,4,8,21,-16,0,-13,12,11,4,4,8,7,8,1,11,14,11
phi,sfo,14,11,7,4,11,-6,1,-1,31,-12,7,25,11,-3,1,-2,1,-7,4,-10,26,-3,-16,-8,-20,-6,8,-3,13,-2,-3,29,-7,3,7,10,10,4,-16,19,-9,0,-3,5,5,-6,0,-3,11,1,10,-9,-4,-6,0,-10,4,-17,-3,0,-14,-13,19,-13,8,-6,9,-3,11,-20,12,-12,-16,4,-20,6,11,5,4,-10
dal,nor,11,8,3,-13,-6,5,-1,1,1,0,13,14,5,22,8,1,1,-2,-6,26,4,0,7,8,-6,-20,8,-7,25,28,-2,7,8,-16,-7,-6,13,8,-5,5,-3,-14,1,3,11,14,19,-6,-10,-6,-7,4,8,-10,-16,11,-6,-10,0,-3,26,-6,-3,3,12,-6,4,7,3,-5,15,-6,8,-16,-7,-9,0,-6,15,21
kan,nwe,11,-8,-6,1,-13,3,1,4,-16,0,33,8,22,-13,5,12,15,18,-6,4,0,-10,0,-6,-6,-7,1,-16,3,-6,8,-16,3,-7,-6,-7,5,-21,-20,15,-7,-14,7,-16,-3,10,11,-3,18,-16,-3,1,4,3,11,8,11,8,-3,1,32,8,4,-6,4,7,7,4,-17,-10,7,0,0,-20,-10,-13,0,-2,5,-23
min,gnb,18,5,-14,-3,-16,7,11,-17,-9,-10,-9,19,25,7,3,6,0,-3,3,3,-3,18,11,4,0,4,8,21,-16,0,-13,12,11,4,4,8,7,8,1,11,15,-6,-16,-4,8,1,-7,13,10,5,8,15,14,13,-1,-2,-13,17,3,3,-10,4,-10,4,-3,4,21,8,8,-10,-4,-6,-1,-14,7,11,15,-3,5,11
cle,oti,-2,0,3,1,4,7,-16,-3,-10,1,8,15,3,4,5,9,-12,4,-3,18,1,-5,-6,0,-10,8,-6,8,14,1,-6,-17,8,4,-17,-9,-13,0,-13,1,-6,18,-16,10,-13,3,3,-13,-7,-13,-3,-7,11,14,5,28,-9,-1,0,-4,4,7,4,6,5,-2,-6,8,-10,-3,-6,3,15,-10,-3,-6,1,7,-7,-14
pit,jax,1,4,14,-4,-17,3,7,4,-3,-16,15,8,7,-3,5,11,-3,-1,4,-12,14,4,0,-13,8,32,-5,-2,-4,-7,-4,-17,4,11,0,17,-13,-3,-14,-7,-9,10,-6,21,-13,18,-6,11,-13,7,-7,-3,-3,4,4,-3,9,5,-10,-17,-9,4,6,4,-13,19,-17,1,-4,12,-3,11,-20,14,-6,22,-14,-4,-21,5
phi,ram,-2,3,14,11,7,4,11,-6,1,-1,31,-12,7,25,11,-3,1,-2,1,-7,4,-10,26,-3,-16,-8,-20,-6,8,-3,13,-2,-3,29,-7,3,7,10,10,4,8,11,-4,-6,-17,11,-14,4,0,-10,4,-7,-13,7,-10,0,19,-2,15,-15,-2,5,-14,-9,-8,7,15,-10,11,-3,-12,12,-16,8,1,8,4,1,-10,-3
nyg,atl,22,-9,7,-6,-9,2,-9,12,-3,-17,0,-3,-23,0,-9,14,1,-6,-2,1,4,-10,1,-3,-8,-16,0,-16,-2,4,-2,13,-16,8,-23,15,0,18,8,13,5,18,33,-9,-13,1,14,11,-3,-2,1,11,4,3,-2,-1,11,8,-10,-6,5,18,-13,10,-13,11,-10,4,8,0,5,7,0,7,0,4,8,1,-6,0
det,buf,1,-6,-4,-16,-16,1,12,-9,-10,-9,-3,0,-7,-5,-3,11,17,-13,-2,1,4,14,-2,-4,8,7,1,4,8,-6,-14,-1,17,9,4,-3,-2,2,11,1,-6,0,-13,-1,6,-13,0,-3,-3,11,-4,-23,4,-3,-17,4,8,11,14,-9,-13,0,-10,0,-6,12,0,-2,1,4,1,14,0,-3,-3,4,1,0,-2,0
chi,car,-6,15,4,-4,5,-3,-3,0,5,10,-12,31,15,8,22,5,-3,0,-2,19,0,-3,-4,-2,4,-3,18,22,4,-2,-5,3,9,17,17,0,8,7,1,-2,-13,15,-4,14,1,-16,-3,-9,-2,-3,-6,-10,7,-3,-10,8,4,-17,-3,-7,1,-3,-13,-14,11,-13,8,-10,7,-8,12,-13,-17,-1,15,-23,0,1,-16,-11
clt,rav,18,-6,21,-6,4,7,1,8,7,-13,0,-16,2,-20,5,19,-1,-9,-12,17,7,4,-15,15,4,1,16,10,-14,-4,11,5,14,-20,4,-16,-3,1,-2,-6,15,-13,0,-2,3,-17,-7,0,-6,11,-16,18,-5,-7,6,3,-1,-3,-4,-20,-3,0,-3,-6,-5,1,-7,-4,-6,-4,3,0,-3,0,7,-14,-9,-17,4,26
dal,htx,15,-6,11,8,3,-13,-6,5,-1,1,1,0,13,14,5,22,8,1,1,-2,-6,26,4,0,7,8,-6,-20,8,-7,25,28,-2,7,8,-16,-7,-6,13,8,0,-6,-6,7,7,-9,-6,-17,-13,-7,-10,14,-20,2,-3,4,8,11,-17,-10,0,5,1,4,1,4,-7,-6,-10,15,-20,11,-3,0,-14,7,7,1,8,5
tam,nor,4,1,-9,33,-6,-4,-9,-3,-6,19,-10,0,-9,10,4,-17,-17,4,1,-2,18,5,-1,-4,1,4,-10,8,0,8,-3,8,-13,-10,-20,0,-9,-7,-6,-5,-6,15,-3,-14,1,3,11,14,19,-6,-10,-6,-7,4,8,-10,-16,11,-6,-10,0,-3,26,-6,-3,3,12,-6,4,7,3,-5,15,-6,8,-16,-7,-9,0,-6
crd,den,0,-9,2,-9,-5,-6,-3,0,-6,-13,14,11,7,-13,-2,1,17,-12,4,-9,4,1,4,-10,-1,11,-3,9,-1,-17,-10,-13,-16,8,2,-2,1,4,-10,4,-3,3,1,-6,8,1,11,-9,14,-10,-3,4,28,5,12,5,8,11,4,-6,5,-3,22,-2,10,16,12,-4,28,25,29,-3,14,-2,18,0,26,4,15,-20
sfo,kan,3,-2,-9,0,-3,5,5,-6,0,-3,11,1,10,-9,-4,-6,0,-10,4,-17,-3,0,-14,-13,19,-13,8,-6,9,-3,11,-20,12,-12,-16,4,-20,6,11,5,18,-9,11,-8,-6,1,-13,3,1,4,-16,0,33,8,22,-13,5,12,15,18,-6,4,0,-10,0,-6,-6,-7,1,-16,3,-6,8,-16,3,-7,-6,-7,5,-21
sdg,nyj,10,-9,-1,-13,7,-2,-6,-5,4,1,3,-10,4,-3,14,-9,-13,-6,18,15,-7,-3,-3,5,1,7,1,-17,-4,-14,-6,4,7,-2,-6,-3,10,7,5,8,-6,1,-4,4,1,8,-4,-9,-3,-16,1,-10,-3,7,14,4,-20,0,-20,-4,-9,14,3,-3,-14,26,7,4,-17,-4,7,5,-10,15,4,-3,-13,-10,-5,-6
cin,nwe,10,-16,1,-13,0,-7,11,-6,19,-9,-3,7,19,5,-6,-13,18,-3,-6,-3,-3,-1,26,-14,4,1,4,1,-10,-17,-17,-6,11,7,-3,-13,-2,1,0,-6,-9,18,-7,-14,7,-16,-3,10,11,-3,18,-16,-3,1,4,3,11,8,11,8,-3,1,32,8,4,-6,4,7,7,4,-17,-10,7,0,0,-20,-10,-13,0,-2
